trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear
964,10/14/2014 8:32,10/14/2014 8:44,SEA00043,703.387,Key Arena / 1st Ave N & Harrison St,Westlake Ave & 6th Ave,SLU-19,SLU-15,Short-Term Pass Holder,,
965,10/14/2014 8:32,10/14/2014 8:39,SEA00074,421.635,Dexter Ave N & Aloha St,PATH / 9th Ave & Westlake Ave,SLU-02,SLU-07,Member,Male,1971.0
966,10/14/2014 8:33,10/14/2014 8:54,SEA00103,1306.525,12th Ave & E Mercer St,Occidental Park / Occidental Ave S & S Washington St,CH-15,PS-04,Member,Female,1989.0
967,10/14/2014 8:36,10/14/2014 8:46,SEA00208,604.676,Seattle University / E Columbia St & 12th Ave,2nd Ave & Spring St,FH-04,CBD-06,Member,Male,1981.0
968,10/14/2014 8:38,10/14/2014 8:45,SEA00375,469.106,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St,PS-04,CBD-06,Short-Term Pass Holder,,
969,10/14/2014 8:39,10/14/2014 8:48,SEA00253,488.363,Bellevue Ave & E Pine St,2nd Ave & Spring St,CH-12,CBD-06,Short-Term Pass Holder,,
970,10/14/2014 8:44,10/14/2014 9:00,SEA00279,957.346,15th Ave NE & NE 40th St,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW-04,DPD-03,Member,Male,1986.0
971,10/14/2014 8:45,10/14/2014 9:14,SEA00473,1737.514,Dexter Ave N & Aloha St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-02,WF-04,Short-Term Pass Holder,,
972,10/14/2014 8:46,10/14/2014 8:50,SEA00320,234.276,Occidental Park / Occidental Ave S & S Washington St,1st Ave & Marion St,PS-04,CBD-05,Member,Female,1963.0
973,10/14/2014 8:48,10/14/2014 8:59,SEA00101,661.882,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Member,Male,1984.0
974,10/14/2014 8:50,10/14/2014 8:54,SEA00034,237.216,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Member,Female,1983.0
975,10/14/2014 8:51,10/14/2014 9:17,SEA00461,1594.753,12th Ave & E Mercer St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,CH-15,EL-01,Member,Male,1983.0
976,10/14/2014 8:52,10/14/2014 9:26,SEA00232,2076.617,NE 47th St & 12th Ave NE,2nd Ave & Pine St,UD-07,CBD-13,Short-Term Pass Holder,,
977,10/14/2014 8:54,10/14/2014 9:04,SEA00429,615.332,3rd Ave & Broad St,1st Ave & Marion St,BT-01,CBD-05,Member,Male,1986.0
978,10/14/2014 8:56,10/14/2014 9:02,SEA00045,394.933,3rd Ave & Broad St,Dexter Ave & Denny Way,BT-01,SLU-18,Member,Male,1964.0
980,10/14/2014 9:01,10/14/2014 9:18,SEA00295,1044.081,15th Ave E & E Thomas St,Occidental Park / Occidental Ave S & S Washington St,CH-05,PS-04,Member,Other,1977.0
981,10/14/2014 9:01,10/14/2014 9:10,SEA00111,567.94,E Harrison St & Broadway Ave E,Westlake Ave & 6th Ave,CH-02,SLU-15,Member,Male,1977.0
982,10/14/2014 9:02,10/14/2014 9:17,SEA00051,942.871,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,9th Ave N & Mercer St,PS-05,DPD-01,Member,Male,1955.0
983,10/14/2014 9:12,10/14/2014 13:20,SEA00181,14885.176,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,
984,10/14/2014 9:14,10/14/2014 9:26,SEA00166,685.128,REI / Yale Ave N & John St,Dexter Ave N & Aloha St,SLU-01,SLU-02,Short-Term Pass Holder,,
985,10/14/2014 9:16,10/14/2014 9:20,SEA00432,219.437,15th Ave NE & NE 40th St,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW-04,UW-06,Member,Female,1989.0
986,10/14/2014 9:17,10/14/2014 9:30,SEA00094,787.323,City Hall / 4th Ave & James St,PATH / 9th Ave & Westlake Ave,CBD-07,SLU-07,Short-Term Pass Holder,,
987,10/14/2014 9:21,10/14/2014 9:37,SEA00373,984.56,6th Ave S & S King St,6th Ave S & S King St,ID-04,ID-04,Short-Term Pass Holder,,
988,10/14/2014 9:21,10/14/2014 9:32,SEA00081,678.788,Cal Anderson Park / 11th Ave & Pine St,Republican St & Westlake Ave N,CH-08,SLU-04,Member,Male,1982.0
990,10/14/2014 9:22,10/14/2014 9:38,SEA00186,922.638,E Harrison St & Broadway Ave E,1st Ave & Marion St,CH-02,CBD-05,Short-Term Pass Holder,,
991,10/14/2014 9:26,10/14/2014 9:41,SEA00380,924.884,Seattle University / E Columbia St & 12th Ave,REI / Yale Ave N & John St,FH-04,SLU-01,Member,Female,1986.0
992,10/14/2014 9:29,10/14/2014 9:40,SEA00437,649.889,6th Ave S & S King St,6th Ave S & S King St,ID-04,ID-04,Short-Term Pass Holder,,
993,10/14/2014 9:29,10/14/2014 9:45,SEA00426,971.45,REI / Yale Ave N & John St,1st Ave & Marion St,SLU-01,CBD-05,Member,Female,1975.0
994,10/14/2014 9:29,10/14/2014 9:40,SEA00143,667.056,Frye Art Museum / Terry Ave & Columbia St,E Harrison St & Broadway Ave E,FH-01,CH-02,Member,Male,1968.0
996,10/14/2014 9:37,10/14/2014 10:15,SEA00034,2275.967,Pine St & 9th Ave,Cal Anderson Park / 11th Ave & Pine St,SLU-16,CH-08,Short-Term Pass Holder,,
997,10/14/2014 9:37,10/14/2014 10:15,SEA00151,2265.987,Pine St & 9th Ave,Cal Anderson Park / 11th Ave & Pine St,SLU-16,CH-08,Short-Term Pass Holder,,
998,10/14/2014 9:38,10/14/2014 9:44,SEA00221,386.168,Eastlake Ave E & E Allison St,15th Ave NE & NE 40th St,EL-05,UW-04,Member,Female,1988.0
999,10/14/2014 9:42,10/14/2014 9:54,SEA00071,695.834,Cal Anderson Park / 11th Ave & Pine St,6th Ave S & S King St,CH-08,ID-04,Member,Male,1975.0
1000,10/14/2014 9:43,10/14/2014 11:59,SEA00229,8191.123,REI / Yale Ave N & John St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,SLU-01,PS-05,Member,Female,1959.0
1001,10/14/2014 9:48,10/14/2014 9:54,SEA00466,305.424,Cal Anderson Park / 11th Ave & Pine St,Seattle University / E Columbia St & 12th Ave,CH-08,FH-04,Short-Term Pass Holder,,
1002,10/14/2014 9:50,10/14/2014 10:00,SEA00396,552.395,E Blaine St & Fairview Ave E,E Blaine St & Fairview Ave E,EL-03,EL-03,Short-Term Pass Holder,,
1003,10/14/2014 9:51,10/14/2014 10:10,SEA00399,1161.115,Key Arena / 1st Ave N & Harrison St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,SLU-19,PS-05,Short-Term Pass Holder,,
1004,10/14/2014 9:52,10/14/2014 10:05,SEA00254,773.848,Summit Ave E & E Republican St,Occidental Park / Occidental Ave S & S Washington St,CH-03,PS-04,Short-Term Pass Holder,,
1005,10/14/2014 9:53,10/14/2014 10:01,SEA00301,473.225,7th Ave & Union St,REI / Yale Ave N & John St,CBD-03,SLU-01,Member,Male,1986.0
1007,10/14/2014 9:58,10/14/2014 10:08,SEA00453,594.524,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Spring St,CH-08,CBD-06,Member,Male,1983.0
1008,10/14/2014 10:01,10/14/2014 10:09,SEA00212,475.102,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Pine St,CH-08,CBD-13,Short-Term Pass Holder,,
1009,10/14/2014 10:01,10/14/2014 10:27,SEA00111,1567.53,Westlake Ave & 6th Ave,Westlake Ave & 6th Ave,SLU-15,SLU-15,Member,Male,1982.0
1010,10/14/2014 10:03,10/14/2014 10:08,SEA00327,318.344,12th Ave & NE Campus Pkwy,NE 42nd St & University Way NE,UD-04,UD-02,Short-Term Pass Holder,,
1011,10/14/2014 10:06,10/14/2014 10:17,SEA00166,651.241,Dexter Ave N & Aloha St,7th Ave & Union St,SLU-02,CBD-03,Member,Male,1984.0
1012,10/14/2014 10:07,10/14/2014 10:10,SEA00312,224.859,6th Ave & Blanchard St,9th Ave N & Mercer St,BT-04,DPD-01,Member,Male,1991.0
1013,10/14/2014 10:07,10/14/2014 10:30,SEA00158,1366.699,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Short-Term Pass Holder,,
1014,10/14/2014 10:07,10/14/2014 10:30,SEA00228,1367.727,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Short-Term Pass Holder,,
1015,10/14/2014 10:08,10/14/2014 10:23,SEA00200,897.628,12th Ave & E Denny Way,2nd Ave & Spring St,CH-06,CBD-06,Member,Male,1985.0
1016,10/14/2014 10:12,10/14/2014 10:24,SEA00271,752.746,Frye Art Museum / Terry Ave & Columbia St,REI / Yale Ave N & John St,FH-01,SLU-01,Short-Term Pass Holder,,
1017,10/14/2014 10:27,10/14/2014 10:34,SEA00162,454.284,Occidental Park / Occidental Ave S & S Washington St,Occidental Park / Occidental Ave S & S Washington St,PS-04,PS-04,Short-Term Pass Holder,,
1019,10/14/2014 10:39,10/14/2014 10:53,SEA00473,788.506,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Short-Term Pass Holder,,
1020,10/14/2014 10:40,10/14/2014 10:53,SEA00430,790.567,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Short-Term Pass Holder,,
1021,10/14/2014 10:40,10/14/2014 10:51,SEA00099,660.165,Cal Anderson Park / 11th Ave & Pine St,1st Ave & Marion St,CH-08,CBD-05,Member,Male,1986.0
1022,10/14/2014 10:42,10/14/2014 10:48,SEA00405,390.428,City Hall / 4th Ave & James St,2nd Ave & Pine St,CBD-07,CBD-13,Short-Term Pass Holder,,
1023,10/14/2014 10:41,10/14/2014 10:53,SEA00479,674.164,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Short-Term Pass Holder,,
1025,10/14/2014 10:49,10/14/2014 17:19,SEA00244,23346.911,E Pine St & 16th Ave,PATH / 9th Ave & Westlake Ave,CH-07,SLU-07,Member,Male,1986.0
1026,10/14/2014 10:55,10/14/2014 11:01,SEA00246,359.295,2nd Ave & Blanchard St,1st Ave & Marion St,BT-05,CBD-05,Short-Term Pass Holder,,
1027,10/14/2014 10:59,10/14/2014 11:01,SEA00473,119.873,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,
1028,10/14/2014 10:59,10/14/2014 11:07,SEA00399,474.228,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,2nd Ave & Spring St,PS-05,CBD-06,Short-Term Pass Holder,,
1029,10/14/2014 11:04,10/14/2014 11:27,SEA00272,1368.785,Summit Ave E & E Republican St,City Hall / 4th Ave & James St,CH-03,CBD-07,Member,Female,1991.0
1030,10/14/2014 11:05,10/14/2014 11:25,SEA00151,1179.35,Cal Anderson Park / 11th Ave & Pine St,12th Ave & NE Campus Pkwy,CH-08,UD-04,Short-Term Pass Holder,,
1031,10/14/2014 11:05,10/14/2014 11:13,SEA00297,476.876,Pier 69 / Alaskan Way & Clay St,3rd Ave & Broad St,WF-01,BT-01,Short-Term Pass Holder,,
1032,10/14/2014 11:05,10/14/2014 11:13,SEA00473,469.576,Pier 69 / Alaskan Way & Clay St,3rd Ave & Broad St,WF-01,BT-01,Short-Term Pass Holder,,
1033,10/14/2014 11:08,10/14/2014 11:17,SEA00158,544.885,7th Ave & Union St,7th Ave & Union St,CBD-03,CBD-03,Short-Term Pass Holder,,
1034,10/14/2014 11:08,10/14/2014 11:18,SEA00109,590.908,Frye Art Museum / Terry Ave & Columbia St,2nd Ave & Pine St,FH-01,CBD-13,Member,Male,1981.0
1036,10/14/2014 11:11,10/14/2014 11:18,SEA00131,425.932,City Hall / 4th Ave & James St,7th Ave & Union St,CBD-07,CBD-03,Member,Male,1975.0
1037,10/14/2014 11:12,10/14/2014 11:20,SEA00367,515.13,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Member,Male,1990.0
1038,10/14/2014 11:13,10/14/2014 11:27,SEA00068,844.2,Cal Anderson Park / 11th Ave & Pine St,Cal Anderson Park / 11th Ave & Pine St,CH-08,CH-08,Short-Term Pass Holder,,
1039,10/14/2014 11:17,10/14/2014 11:27,SEA00473,587.957,3rd Ave & Broad St,Dexter Ave N & Aloha St,BT-01,SLU-02,Short-Term Pass Holder,,
1040,10/14/2014 11:17,10/14/2014 11:27,SEA00263,570.28,3rd Ave & Broad St,Dexter Ave N & Aloha St,BT-01,SLU-02,Short-Term Pass Holder,,
1041,10/14/2014 11:22,10/14/2014 11:32,SEA00131,656.138,7th Ave & Union St,City Hall / 4th Ave & James St,CBD-03,CBD-07,Member,Male,1975.0
1042,10/14/2014 11:23,10/14/2014 11:26,SEA00199,178.932,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Occidental Park / Occidental Ave S & S Washington St,PS-05,PS-04,Member,Female,1974.0
1043,10/14/2014 11:24,10/14/2014 11:35,SEA00466,657.295,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St,FH-04,CBD-13,Member,Male,1980.0
1044,10/14/2014 11:30,10/14/2014 12:16,SEA00473,2753.141,Dexter Ave N & Aloha St,12th Ave & NE Campus Pkwy,SLU-02,UD-04,Short-Term Pass Holder,,
1045,10/14/2014 11:31,10/14/2014 12:16,SEA00263,2709.499,Dexter Ave N & Aloha St,12th Ave & NE Campus Pkwy,SLU-02,UD-04,Short-Term Pass Holder,,
1046,10/14/2014 11:34,10/14/2014 11:38,SEA00420,270.758,Pine St & 9th Ave,Bellevue Ave & E Pine St,SLU-16,CH-12,Member,Male,1986.0
1047,10/14/2014 11:35,10/14/2014 11:43,SEA00479,492.036,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,,
1048,10/14/2014 11:35,10/14/2014 11:43,SEA00322,441.71,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,,
1049,10/14/2014 11:36,10/14/2014 11:43,SEA00112,380.431,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,,
1050,10/14/2014 11:37,10/14/2014 11:54,SEA00472,997.805,Pine St & 9th Ave,1st Ave & Marion St,SLU-16,CBD-05,Short-Term Pass Holder,,
1051,10/14/2014 11:38,10/14/2014 11:54,SEA00030,934.401,Pine St & 9th Ave,1st Ave & Marion St,SLU-16,CBD-05,Short-Term Pass Holder,,
1052,10/14/2014 11:39,10/14/2014 11:54,SEA00282,889.564,Pine St & 9th Ave,1st Ave & Marion St,SLU-16,CBD-05,Short-Term Pass Holder,,
1053,10/14/2014 11:40,10/14/2014 11:54,SEA00023,820.391,Pine St & 9th Ave,1st Ave & Marion St,SLU-16,CBD-05,Short-Term Pass Holder,,
1054,10/14/2014 11:43,10/14/2014 11:49,SEA00420,326.341,Bellevue Ave & E Pine St,Republican St & Westlake Ave N,CH-12,SLU-04,Member,Male,1986.0
1056,10/14/2014 11:47,10/14/2014 11:55,SEA00276,494.603,Pine St & 9th Ave,Republican St & Westlake Ave N,SLU-16,SLU-04,Member,Male,1987.0
1057,10/14/2014 11:47,10/14/2014 11:54,SEA00123,462.086,City Hall / 4th Ave & James St,Westlake Ave & 6th Ave,CBD-07,SLU-15,Member,Male,1978.0
1058,10/14/2014 11:48,10/14/2014 11:57,SEA00374,565.328,NE 42nd St & University Way NE,NE 42nd St & University Way NE,UD-02,UD-02,Member,Male,1980.0
1060,10/14/2014 11:51,10/14/2014 11:56,SEA00251,353.476,Dexter Ave & Denny Way,REI / Yale Ave N & John St,SLU-18,SLU-01,Member,Male,1971.0
1061,10/14/2014 11:52,10/14/2014 12:02,SEA00467,607.224,REI / Yale Ave N & John St,2nd Ave & Pine St,SLU-01,CBD-13,Member,Male,1971.0
1062,10/14/2014 11:53,10/14/2014 12:06,SEA00043,818.245,Westlake Ave & 6th Ave,1st Ave & Marion St,SLU-15,CBD-05,Member,Male,1967.0
1063,10/14/2014 11:53,10/14/2014 11:56,SEA00425,126.991,Westlake Ave & 6th Ave,PATH / 9th Ave & Westlake Ave,SLU-15,SLU-07,Member,Male,1977.0
1064,10/14/2014 11:54,10/14/2014 12:11,SEA00175,993.759,2nd Ave & Spring St,Key Arena / 1st Ave N & Harrison St,CBD-06,SLU-19,Short-Term Pass Holder,,
1065,10/14/2014 11:55,10/14/2014 14:11,SEA00082,8144.243,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,,
1067,10/14/2014 11:55,10/14/2014 14:11,SEA00489,8140.302,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,,
1068,10/14/2014 11:56,10/14/2014 12:11,SEA00095,929.63,PATH / 9th Ave & Westlake Ave,2nd Ave & Spring St,SLU-07,CBD-06,Short-Term Pass Holder,,
1069,10/14/2014 11:56,10/14/2014 12:11,SEA00063,921.938,PATH / 9th Ave & Westlake Ave,2nd Ave & Spring St,SLU-07,CBD-06,Member,Male,1991.0
1070,10/14/2014 11:56,10/14/2014 11:58,SEA00267,131.658,Occidental Park / Occidental Ave S & S Washington St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PS-04,PS-05,Member,Female,1974.0
1071,10/14/2014 11:58,10/14/2014 12:11,SEA00224,761.147,Bellevue Ave & E Pine St,Republican St & Westlake Ave N,CH-12,SLU-04,Short-Term Pass Holder,,
1072,10/14/2014 11:59,10/14/2014 12:00,SEA00162,71.368,Occidental Park / Occidental Ave S & S Washington St,Occidental Park / Occidental Ave S & S Washington St,PS-04,PS-04,Member,Male,1990.0
1073,10/14/2014 11:59,10/14/2014 12:26,SEA00062,1582.398,Dexter Ave & Denny Way,Harvard Ave & E Pine St,SLU-18,CH-09,Short-Term Pass Holder,,
1074,10/14/2014 12:00,10/14/2014 12:13,SEA00322,806.313,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Key Arena / 1st Ave N & Harrison St,WF-04,SLU-19,Member,Male,1982.0
1075,10/14/2014 12:00,10/14/2014 12:11,SEA00060,664.604,Bellevue Ave & E Pine St,Republican St & Westlake Ave N,CH-12,SLU-04,Short-Term Pass Holder,,
1077,10/14/2014 12:01,10/14/2014 12:11,SEA00178,600.904,City Hall / 4th Ave & James St,2nd Ave & Pine St,CBD-07,CBD-13,Member,Male,1969.0
1078,10/14/2014 12:01,10/14/2014 12:11,SEA00486,592.18,City Hall / 4th Ave & James St,2nd Ave & Pine St,CBD-07,CBD-13,Member,Male,1978.0
1079,10/14/2014 12:02,10/14/2014 12:10,SEA00499,482.657,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Member,Male,1990.0
1081,10/14/2014 12:04,10/14/2014 12:11,SEA00266,429.042,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PS-05,PS-05,Member,Female,1959.0
1082,10/14/2014 12:05,10/14/2014 12:17,SEA00168,762.736,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Pine St & 9th Ave,PS-05,SLU-16,Member,Male,1985.0
1085,10/14/2014 12:10,10/14/2014 12:21,SEA00392,670.945,Key Arena / 1st Ave N & Harrison St,9th Ave N & Mercer St,SLU-19,DPD-01,Member,Male,1983.0
1086,10/14/2014 12:10,10/14/2014 12:54,SEA00045,2616.004,Dexter Ave & Denny Way,Dexter Ave & Denny Way,SLU-18,SLU-18,Short-Term Pass Holder,,
1087,10/14/2014 12:10,10/14/2014 12:45,SEA00145,2080.565,Dexter Ave & Denny Way,Dexter Ave & Denny Way,SLU-18,SLU-18,Short-Term Pass Holder,,
1089,10/14/2014 12:13,10/14/2014 13:17,SEA00385,3876.818,Harvard Ave & E Pine St,Harvard Ave & E Pine St,CH-09,CH-09,Short-Term Pass Holder,,
1090,10/14/2014 12:13,10/14/2014 12:21,SEA00379,465.221,9th Ave N & Mercer St,Westlake Ave & 6th Ave,DPD-01,SLU-15,Member,Male,1986.0
1091,10/14/2014 12:17,10/14/2014 12:26,SEA00444,531.817,3rd Ave & Broad St,Occidental Park / Occidental Ave S & S Washington St,BT-01,PS-04,Short-Term Pass Holder,,
1092,10/14/2014 12:21,10/14/2014 12:44,SEA00355,1430.373,6th Ave & Blanchard St,6th Ave & Blanchard St,BT-04,BT-04,Short-Term Pass Holder,,
1093,10/14/2014 12:22,10/14/2014 12:29,SEA00239,395.626,REI / Yale Ave N & John St,7th Ave & Union St,SLU-01,CBD-03,Member,Male,1986.0
1094,10/14/2014 12:25,10/14/2014 12:30,SEA00080,284.481,Westlake Ave & 6th Ave,2nd Ave & Spring St,SLU-15,CBD-06,Member,Male,1969.0
1095,10/14/2014 12:25,10/14/2014 12:29,SEA00123,261.598,Westlake Ave & 6th Ave,2nd Ave & Spring St,SLU-15,CBD-06,Member,Male,1978.0
1098,10/14/2014 12:27,10/14/2014 12:37,SEA00361,557.197,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Blanchard St,WF-04,BT-05,Member,Male,1968.0
1099,10/14/2014 12:28,10/14/2014 12:54,SEA00423,1601.47,PATH / 9th Ave & Westlake Ave,Dexter Ave & Denny Way,SLU-07,SLU-18,Short-Term Pass Holder,,
1100,10/14/2014 12:28,10/14/2014 12:38,SEA00257,598.753,1st Ave & Marion St,2nd Ave & Blanchard St,CBD-05,BT-05,Member,Female,1963.0
1101,10/14/2014 12:29,10/14/2014 12:54,SEA00223,1524.527,PATH / 9th Ave & Westlake Ave,Dexter Ave & Denny Way,SLU-07,SLU-18,Short-Term Pass Holder,,
1102,10/14/2014 12:30,10/14/2014 12:35,SEA00340,326.474,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Member,Male,1985.0
1103,10/14/2014 12:31,10/14/2014 12:41,SEA00296,618.74,2nd Ave & Spring St,2nd Ave & Spring St,CBD-06,CBD-06,Member,Female,1986.0
1104,10/14/2014 12:31,10/14/2014 12:34,SEA00391,140.006,15th Ave NE & NE 40th St,15th Ave NE & NE 40th St,UW-04,UW-04,Member,Male,1990.0
1105,10/14/2014 12:35,10/14/2014 12:46,SEA00251,668.329,REI / Yale Ave N & John St,E Blaine St & Fairview Ave E,SLU-01,EL-03,Member,Male,1971.0
1106,10/14/2014 12:35,10/14/2014 12:49,SEA00440,814.77,City Hall / 4th Ave & James St,City Hall / 4th Ave & James St,CBD-07,CBD-07,Member,Male,1966.0
1108,10/14/2014 12:36,10/14/2014 13:09,SEA00171,1958.384,E Blaine St & Fairview Ave E,Eastlake Ave E & E Allison St,EL-03,EL-05,Member,Female,1961.0
1109,10/14/2014 12:38,10/14/2014 12:40,SEA00393,121.297,REI / Yale Ave N & John St,REI / Yale Ave N & John St,SLU-01,SLU-01,Member,Male,1985.0
1110,10/14/2014 12:40,10/14/2014 12:44,SEA00302,238.148,2nd Ave & Blanchard St,PATH / 9th Ave & Westlake Ave,BT-05,SLU-07,Short-Term Pass Holder,,
1111,10/14/2014 12:42,10/14/2014 13:09,SEA00429,1628.644,1st Ave & Marion St,Occidental Park / Occidental Ave S & S Washington St,CBD-05,PS-04,Short-Term Pass Holder,,
1112,10/14/2014 12:45,10/14/2014 12:52,SEA00162,452.836,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St,PS-04,CBD-06,Member,Male,1961.0
1113,10/14/2014 12:46,10/14/2014 12:55,SEA00467,531.982,2nd Ave & Pine St,REI / Yale Ave N & John St,CBD-13,SLU-01,Member,Male,1971.0
1114,10/14/2014 12:49,10/14/2014 12:58,SEA00081,549.157,Republican St & Westlake Ave N,3rd Ave & Broad St,SLU-04,BT-01,Member,Male,1983.0
1115,10/14/2014 12:49,10/14/2014 12:58,SEA00322,527.017,Key Arena / 1st Ave N & Harrison St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-19,WF-04,Member,Male,1982.0
1116,10/14/2014 12:49,10/14/2014 12:55,SEA00145,317.004,Dexter Ave & Denny Way,Dexter Ave & Denny Way,SLU-18,SLU-18,Short-Term Pass Holder,,
1117,10/14/2014 12:50,10/14/2014 12:54,SEA00353,253.777,6th Ave & Blanchard St,6th Ave & Blanchard St,BT-04,BT-04,Short-Term Pass Holder,,
1118,10/14/2014 12:52,10/14/2014 12:58,SEA00206,347.83,2nd Ave & Spring St,Occidental Park / Occidental Ave S & S Washington St,CBD-06,PS-04,Short-Term Pass Holder,,
1119,10/14/2014 12:54,10/14/2014 13:02,SEA00118,483.218,2nd Ave & Spring St,PATH / 9th Ave & Westlake Ave,CBD-06,SLU-07,Short-Term Pass Holder,,
1120,10/14/2014 12:54,10/14/2014 13:01,SEA00063,457.167,2nd Ave & Spring St,PATH / 9th Ave & Westlake Ave,CBD-06,SLU-07,Member,Male,1991.0
1121,10/14/2014 12:55,10/14/2014 12:59,SEA00178,240.851,2nd Ave & Pine St,2nd Ave & Blanchard St,CBD-13,BT-05,Member,Male,1972.0
1122,10/14/2014 12:55,10/14/2014 12:59,SEA00499,230.321,2nd Ave & Pine St,2nd Ave & Blanchard St,CBD-13,BT-05,Member,Male,1955.0
1123,10/14/2014 12:58,10/14/2014 13:10,SEA00177,762.317,2nd Ave & Pine St,6th Ave S & S King St,CBD-13,ID-04,Short-Term Pass Holder,,
1124,10/14/2014 12:58,10/14/2014 13:11,SEA00039,778.873,2nd Ave & Pine St,6th Ave S & S King St,CBD-13,ID-04,Short-Term Pass Holder,,
1126,10/14/2014 12:59,10/14/2014 13:01,SEA00402,160.987,Summit Ave & E Denny Way,REI / Yale Ave N & John St,CH-01,SLU-01,Member,Female,1990.0
1127,10/14/2014 12:59,10/14/2014 13:10,SEA00307,694.205,2nd Ave & Pine St,6th Ave S & S King St,CBD-13,ID-04,Short-Term Pass Holder,,
1128,10/14/2014 12:59,10/14/2014 14:05,SEA00266,3949.403,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Occidental Park / Occidental Ave S & S Washington St,PS-05,PS-04,Short-Term Pass Holder,,
1129,10/14/2014 13:03,10/14/2014 13:09,SEA00226,397.728,6th Ave & Blanchard St,Dexter Ave & Denny Way,BT-04,SLU-18,Short-Term Pass Holder,,
1130,10/14/2014 13:03,10/14/2014 13:31,SEA00175,1679.513,Key Arena / 1st Ave N & Harrison St,Key Arena / 1st Ave N & Harrison St,SLU-19,SLU-19,Short-Term Pass Holder,,
1131,10/14/2014 13:03,10/14/2014 13:22,SEA00192,1159.503,Bellevue Ave & E Pine St,Pier 69 / Alaskan Way & Clay St,CH-12,WF-01,Short-Term Pass Holder,,
1132,10/14/2014 13:04,10/14/2014 13:38,SEA00355,2083.297,6th Ave & Blanchard St,Dexter Ave & Denny Way,BT-04,SLU-18,Short-Term Pass Holder,,
1133,10/14/2014 13:04,10/14/2014 13:10,SEA00353,352.847,6th Ave & Blanchard St,Dexter Ave & Denny Way,BT-04,SLU-18,Short-Term Pass Holder,,
1134,10/14/2014 13:04,10/14/2014 13:20,SEA00037,905.238,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,NE 42nd St & University Way NE,UD-01,UD-02,Short-Term Pass Holder,,
